id,title,director_id,length,trailer_url,mpaa_rating,release_date,imdb_votes,release_year,adult,backdrop_path,budget,overview,tmdb_popularity,poster_path,revenue,tagline,tmdb_vote_average,tmdb_vote_count,imdb_id,tmdb_id,created_at,updated_at,awards,metascore,imdb_rating,Actor1,Actor 2,Actor 3,Actor 4,Director,Writer,Writer2,Income,Genre,Genre2,Studio,Studio2,Language,Language2,Country,Country2
99636,English Vinglish (2012),,133,,NOT RATED,2012-10-05 00:00:00 UTC,16,2012,false,/4IBulbFUBLG64zENXWz1qWlIMKz.jpg,2840000,"English Vinglish is the story of a woman who does not know English and is made to feel insecure by her family and society at large.Circumstances make her determined to overcome this insecurity, master the language, and teach the world a lesson on the way to becoming a self assured and confident woman.",0,/2pkeg4ew8HeIcsN77QdOwgxe6k.jpg,11620000,Sridevi vs Angrezi,7,21,2181931,118628,2015-04-22 18:09:26 UTC,2015-04-23 00:20:41 UTC,8 wins & 14 nominations.,0,7,Sridevi,Adil Hussain,Mehdi Nebbou,Priya Anand,Gauri Shinde,Gauri Shinde,NA,309.1549295774648,Comedy,Drama,Eros International,NA,English,Deutsch,India,NA
99687,"Dark Truth, A (Truth, The) (2012)",,106,,R,2012-09-18 00:00:00 UTC,4,2012,false,/9HI6hGuuVKuBZIRZADlIS5lkL6R.jpg,0,"A former CIA operative turned political talk show host is hired by a corporate whistle blower to expose her company's cover-up of a massacre in a South American village. A Dark Truth (also known as The Truth) is a 2012 action thriller film directed and written by Damian Lee, and produced by Gary Howsam and Bill Marks. The film stars Andy García, Kim Coates, Deborah Kara Unger, Eva Longoria and Forest Whitaker. It premiered at the 2012 Boston Film Festival and was released theatrically in the United States on January 4, 2013.",0,/2Du5BxeUDjS6fYmZkg1vdPE2JMa.jpg,5750,Escape the jungle. Expose the truth.,5,15,2083379,138376,2015-04-22 18:09:26 UTC,2015-04-23 00:20:41 UTC,1 win.,31,5,Lloyd Adams,Alfredo Álvarez Calderón,Josh Bainbridge,Danielle Baker,Damian Lee,Damian Lee,NA,0.0,Drama,Thriller,Vortex Words Pictures,NA,English,NA,Canada,NA
99721,Texas Chainsaw 3D (2013),,92,,R,2013-01-04 00:00:00 UTC,30,2013,false,/l7hHzXb5cly5dlo6smdpUkOMaoI.jpg,20000000,"A young woman learns that she has inherited a Texas estate from her deceased grandmother. After embarking on a road trip with friends to uncover her roots, she finds she is the sole owner of a lavish, isolated Victorian mansion. But her newfound wealth comes at a price as she stumbles upon a horror that awaits her in the mansion’s dank cellars.",1,/ejts0R0cfTWLduGsdEqOiMvFxHP.jpg,47241945,Evil wears many faces.,5,187,1572315,76617,2015-04-22 18:09:26 UTC,2015-04-23 00:20:42 UTC,3 wins & 6 nominations.,0,4,Alexandra Daddario,Dan Yeager,Trey Songz,Scott Eastwood,John Luessenhop,Adam Marcus ,Debra Sullivan ,136.209725,Thriller,Horror,Nu Image Films,Lions Gate,English,NA,United States of America,NA
99728,Gangster Squad (2013),,113,,R,2013-01-11 00:00:00 UTC,155,2013,false,/vxsmU9IgSSd59C3ARg0KIhJzYwy.jpg,60000000,"Los Angeles, 1949. Ruthless, Brooklyn-born mob king Mickey Cohen (Sean Penn) runs the show in this town, reaping the ill-gotten gains from the drugs, the guns, the prostitutes and — if he has his way — every wire bet placed west of Chicago. And he does it all with the protection of not only his own paid goons, but also the police and the politicians who are under his control. It’s enough to intimidate even the bravest, street-hardened cop… except, perhaps, for the small, secret crew of LAPD outsiders led by Sgt. John O’Mara (Josh Brolin) and Jerry Wooters (Ryan Gosling), who come together to try to tear Cohen’s world apart.",1,/8keIzofLkbcOsyP4OEPftkyzJIM.jpg,105200903,No Names. No Badges. No Mercy.,6,971,1321870,82682,2015-04-22 18:09:26 UTC,2015-04-23 00:21:12 UTC,1 win & 2 nominations.,40,6,Sean Penn,Holt McCallany,Wade Williams,James Landry Hébert,Ruben Fleischer,Will Beall,Paul Lieberman ,75.33483833333334,Drama,Action,Warner Bros.,Village Roadshow Pictures,English,NA,United States of America,NA
99741,"Company You Keep, The (2012)",,121,,R,2012-09-06 00:00:00 UTC,22,2012,false,/2p4dSrGUij4Geg17C2N7augYL4T.jpg,0,A thriller centered on a former Weather Underground activist who goes on the run from a journalist who has discovered his identity.,0,/8tP3MK8A5Qah2bMHcXB6E7QF1aN.jpg,5133027,The greatest manhunt in history.,6,94,1381404,87496,2015-04-22 18:09:26 UTC,2015-04-23 00:21:12 UTC,2 wins & 1 nomination.,57,6,Robert Redford,Shia LaBeouf,Julie Christie,Susan Sarandon,Robert Redford,Lem Dobbs ,Neil Gordon ,0.0,Thriller,NA,Voltage pictures,NA,English,NA,United States of America,NA
99746,"Samaritan, The (2012)",,90,,R,2012-05-17 00:00:00 UTC,7,2012,false,/a3SG03hp4PrAa7y2kBt9KURbLbx.jpg,12000000,"After twenty years in prison, Foley is finished with the grifter's life. When he meets an elusive young woman named Iris, the possibility of a new start looks real. But his past is proving to be a stubborn companion.",0,/rlFtCHRpcRxFzC3ZURHxfClOHwd.jpg,2521,"",5,10,1867093,98339,2015-04-22 18:09:26 UTC,2015-04-23 00:21:12 UTC,3 nominations.,37,5,Samuel L. Jackson,Luke Kirby,Ruth Negga,Alan C. Peterson,David Weaver,Elan Mastai ,David Weaver ,-99.97899166666666,Drama,Thriller,Quickfire Films,H2O Motion Pictures,English,NA,Canada,NA
99750,"Iceman, The (2012)",,105,,R,2012-09-01 00:00:00 UTC,47,2012,false,/cR7lFfi0swhnfx4bZADohHVW7wh.jpg,20000000,"The true story of Richard Kuklinski, the notorious contract killer and family man.",0,/pMHc7JKI4HdmuDPhIMsNpTO1WyX.jpg,1969193,Loving husband. Devoted father. Ruthless killer.,6,129,1491044,68812,2015-04-22 18:09:26 UTC,2015-04-23 00:21:12 UTC,2 wins.,60,6,Michael Shannon,Winona Ryder,Chris Evans,Ray Liotta,Ariel Vromen,Morgan Land ,Ariel Vromen ,-90.154035,Drama,Crime,Millenium Films,Bleiberg Entertainment,English,NA,United States of America,NA
99787,"Haunted House, A (2013)",,86,,R,2013-01-11 00:00:00 UTC,29,2013,false,/AbgdeWvmTv3UI2zknDWzKiuFwrU.jpg,2500000,"A spoof of all the ""found-footage/documentary style"" films released in recent years.",0,/ydPHfacCuSHkscuaG9L5GZ0YjL4.jpg,40041683,This $*%! ain't paranormal.,5,199,2243537,139038,2015-04-22 18:09:26 UTC,2015-04-23 00:21:12 UTC,1 win & 1 nomination.,20,5,Marlon Wayans,Marlene Forte,Essence Atkins,David Koechner,Michael Tiddes,Marlon Wayans,Rick Alvarez,1501.66732,Comedy,Horror,Wayans Bros. Entertainment,Endgame Entertainment,English,NA,United States of America,NA
99912,Mama (2013),,100,,PG-13,2013-01-18 00:00:00 UTC,111,2013,false,/l3QG6qJECcyOsP3yAmHtvp4XZCv.jpg,15000000,"Guillermo del Toro presents Mama, a supernatural thriller that tells the haunting tale of two little girls who disappeared into the woods the day that their parents were killed. When they are rescued years later and begin a new life, they find that someone or something still wants to come tuck them in at night.",1,/8yy5nw7SD4VZMZIlebS96HDpp2g.jpg,146497771,A Mother's Love is Forever,6,557,2023587,132232,2015-04-22 18:09:26 UTC,2015-04-23 00:21:41 UTC,12 wins & 14 nominations.,57,6,Jessica Chastain,Nikolaj Coster-Waldau,Megan Charpentier,Isabelle Nélisse,Andrés Muschietti,Andrés Muschietti ,Barbara Muschietti ,876.6518066666666,Horror,NA,Universal Pictures,Toma 78,English,NA,Canada,Spain
99917,Upstream Color (2013),,96,,NOT RATED,2013-04-05 00:00:00 UTC,16,2013,false,/kAP1HdlU4rnqC7mYMx2Rg7KZST3.jpg,100000,"A man and woman are drawn together, entangled in the lifecycle of an ageless organism. Identity becomes an illusion as they struggle to assemble the loose fragments of wrecked lives.",0,/ckbUVwa9r7h348upwiRvjpl4sQp.jpg,444098,"",6,78,2084989,145197,2015-04-22 18:09:26 UTC,2015-04-23 00:22:11 UTC,4 wins & 23 nominations.,81,6,Amy Seimetz,Shane Carruth,Andrew Sensenig,Thiago Martins,Shane Carruth,Shane Carruth,NA,344.098,Romance,Thriller,erbp,NA,English,NA,United States of America,NA
99957,Broken City (2013),,109,,R,2013-01-18 00:00:00 UTC,56,2013,false,/5VsPAeiXGy7PhvYlbQFPO2FO3H4.jpg,56000000,"In a broken city rife with injustice, ex-cop Billy Taggart (Mark Wahlberg) seeks redemption and revenge after being double-crossed and then framed by its most powerful figure, the mayor (Russell Crowe). Billy's relentless pursuit of justice, matched only by his streetwise toughness, makes him an unstoppable force - and the mayor's worst nightmare.",0,/pYDj2b15p4YdNz88XvO7QmBoHgD.jpg,19701164,Proof Can Be a Powerful Weapon.,5,295,1235522,98357,2015-04-22 18:09:27 UTC,2015-04-23 00:22:11 UTC,N/A,49,6,Mark Wahlberg,Russell Crowe,Catherine Zeta-Jones,Jeffrey Wright,Allen Hughes,Brian Tucker,NA,-64.81935,Drama,Crime,Regency Enterprises,New Regency Pictures,English,NA,United States of America,NA
99960,Nursery University (2008),,90,,N/A,2009-04-24 00:00:00 UTC,235,2008,false,/jeDc2VZ90d39dCkRD9TV4ikmq2M.jpg,0,"Set in New York City, the epicenter of a phenomenon cropping up in communities across the United States, ""Nursery University"" reveals the oddly competitive process of nursery school admissions. The film tells the story of five families attempting to place their toddlers in preschool classrooms that have limited space and high price tags.",0,/wWU2xAJquanw96L4614Gkr7hDmL.jpg,26042,"",4,2,1213832,23976,2015-04-22 18:09:27 UTC,2015-04-23 00:22:11 UTC,N/A,0,6,N/A,"Marc H. Simon, Matthew Makar",Marc H. Simon,NA,0.0,Documentary,NA,NA,NA,English,NA,United States of America,NA
99968,Ginger & Rosa (2012),,89,,PG-13,2012-10-18 00:00:00 UTC,6,2012,false,/ma0yFusbELMDS2qev6IU9N7T0yZ.jpg,0,"A look at the lives of two teenage girls - inseparable friends Ginger and Rosa -- growing up in 1960s London as the Cuban Missile Crisis looms, and the pivotal event the comes to redefine their relationship.",0,/4AOjYM7vKYEOc3t1opi0EwPwvRC.jpg,1005700,Friendship pulled them together. Love tore them apart.,6,16,2115295,121872,2015-04-22 18:09:27 UTC,2015-04-23 00:22:11 UTC,4 wins & 7 nominations.,69,6,Christina Hendricks,Jodhi May,Alessandro Nivola,Luke Cloud,Sally Potter,Sally Potter,NA,0.0,Drama,NA,NA,NA,English,NA,United Kingdom,Canada
99992,Shadow Dancer (2012),,101,,R,2012-08-22 00:00:00 UTC,8,2012,false,/p1vyzAzImH166B68zc5aHTz7rxW.jpg,6300000,"Set in 1990's Belfast, a woman is forced to betray all she believes in for the sake of her son.",0,/vtH6A09P8DYbUswMpvg9G4De0VN.jpg,419953,"",5,27,1770734,84336,2015-04-22 18:09:27 UTC,2015-04-23 00:22:11 UTC,8 wins & 8 nominations.,71,6,Barry Barnes,Maria Laird,Ben Smyth,Brid Brennan,James Marsh,Tom Bradby ,Tom Bradby ,-93.33407936507938,Drama,Crime,BBC Films,Irish Film Board,English,NA,United Kingdom,Ireland
100060,Sunny (Sseo-ni) (2011),,124,,N/A,2011-05-04 00:00:00 UTC,2,2011,false,/31sIYtMRhUytwBuoRUbAfg9R3BV.jpg,3550000,"Na-mi, a transfer student, becomes a laughingstock on her first day of school because of her strong southern dialect. Six girls jump in to help the new kid adapt to the new environment, and the girls come to call their circle of friends ""Sunny.""",0,/kan5afLtYAFAlVYgBYa6dxvn2So.jpg,48000000,"",8,14,1937339,77117,2015-04-22 18:09:27 UTC,2015-04-23 00:22:39 UTC,1 win & 1 nomination.,0,7,Ho-jeong Yu,Eun-kyung Shim,Hee-kyung Jin,Min-yeong Kim,Hyeong-Cheol Kang,Hyeong-Cheol Kang,Byeong-Heon Lee ,1252.112676056338,Drama,NA,CJ Entertainment,NA,한국어/조선말,NA,South Korea,NA
100083,Movie 43 (2013),,90,,R,2013-01-25 00:00:00 UTC,69,2013,false,/eGWVsZhgEyNpQ327udKz5iCLHcF.jpg,6000000,"The film is composed of multiple comedy shorts presented through an overarching segment titled ""The Pitch"", in which Charlie Wessler, a mad screenwriter, is attempting to pitch a script to film executive Griffin Schraeder. After revealing several of the stories in his script, Wessler becomes agitated when Schraeder dismisses his outrageous ideas, and he pulls a gun on him and forces him to listen to multiple other stories before making Schraeder consult his manager, Bob Mone, to purchase the film.",0,/cJvaW8eZCFS7JncM6HRKyykVTYC.jpg,29926388,The biggest cast ever assembled for the most outrageous comedy ever made.,4,319,1333125,87818,2015-04-22 18:09:27 UTC,2015-04-23 00:22:40 UTC,3 wins & 5 nominations.,18,4,Dennis Quaid,Greg Kinnear,Common,Charlie Saxton,"Elizabeth Banks, Steven Brill, Steve Carr, Rusty Cundieff, James Duffy, Griffin Dunne, Peter Farrelly, Patrik Forsberg, Will Graham, James Gunn, Brett Ratner, Jonathan van Tulleken, Bob Odenkirk",Rocky Russo,Jeremy Sosenko,398.77313333333336,Comedy,NA,Greenestreet Films,Relativity Media,English,NA,United States of America,NA
100108,Parker (2013),,118,,R,2013-01-25 00:00:00 UTC,76,2013,false,/y9lH6ijs5YXS8njSHtiJJj5UohO.jpg,35000000,"A thief with a unique code of professional ethics is double-crossed by his crew and left for dead. Assuming a new disguise and forming an unlikely alliance with a woman on the inside, he looks to hijack the score of the crew's latest heist.",0,/oAXj55ReRME5juD1qieAoFDtiah.jpg,46216641,"To get away clean, you have to play dirty.",5,951,1904996,119283,2015-04-22 18:09:27 UTC,2015-04-23 00:23:08 UTC,1 nomination.,42,6,Jason Statham,Jennifer Lopez,Michael Chiklis,Wendell Pierce,Taylor Hackford,John J. McLaughlin ,Donald E. Westlake ,32.04754571428571,Crime,Thriller,SND,NA,English,NA,United States of America,NA
100163,Hansel & Gretel: Witch Hunters (2013),,88,,R,2013-01-25 00:00:00 UTC,139,2013,false,/4wieJ74tXkZDMiiwJ6yMr7LgSpR.jpg,50000000,"After getting a taste for blood as children, Hansel and Gretel have become the ultimate vigilantes, hell-bent on retribution. Now, unbeknownst to them, Hansel and Gretel have become the hunted, and must face an evil far greater than witches... their past.",2,/yDIVWFJqFLIeS8E1R6GG9uwPMS3.jpg,224803475,Classic tale. New twist.,5,1974,1428538,60304,2015-04-22 18:09:27 UTC,2015-04-23 00:23:08 UTC,2 wins & 3 nominations.,21,6,Jeremy Renner,Gemma Arterton,Famke Janssen,Pihla Viitala,Tommy Wirkola,Tommy Wirkola,NA,349.60695,Fantasy,Action,Paramount Pictures,Metro-Goldwyn-Mayer (MGM),English,NA,United States of America,Germany
100180,"Last Godfather, The (2010)",,100,,PG-13,2011-04-11 00:00:00 UTC,876,2010,false,/c7osJapU5HXTS8ty6o3DRPpoGMy.jpg,13400000,"Young-goo the son of mafia boss Don Carini, is too foolish to be part of the mafia elite. One day, Young-goo comes to his father and is trained by Tony V to be his father's successor. A few days later, Young-goo accidentally rescues Nancy, the only daughter of Don Bonfante, the boss of a rival mafia family. But Vinnie, an under-boss of the Bonfante family kidnapped her and fabricates that Young-goo has taken her. Vinnie's behavior provokes an armed conflict between the two families.",0,/dMnX2CgbHKYLnuL6b8kyC30vwKR.jpg,16700000,"",5,3,1584131,70829,2015-04-22 18:09:27 UTC,2015-04-23 00:23:08 UTC,N/A,0,3,Jason Mewes,Harvey Keitel,Stephanie Danielson,Jocelin Donahue,Hyung-rae Shim,Hyung-rae Shim,NA,24.62686567164179,Comedy,NA,NA,NA,English,NA,NA,NA
100244,"East, The (2013)",,116,,PG-13,2013-05-31 00:00:00 UTC,36,2013,false,/x2JxMN1baKIhlyNJeuvC8HlnE5t.jpg,6500000,An operative for an elite private intelligence firm finds her priorities irrevocably changed after she is tasked with infiltrating an anarchist group known for executing covert attacks upon major corporations.,0,/n6n0rMFsQhdNoMygr2pyL26wUfM.jpg,2401510,"Spy on us, we'll spy on you.",6,109,1869716,87499,2015-04-22 18:09:27 UTC,2015-04-23 00:23:46 UTC,5 nominations.,68,6,Brit Marling,Alexander Skarsgård,Ellen Page,Toby Kebbell,Zal Batmanglij,Zal Batmanglij,Brit Marling,-63.05369230769231,Drama,NA,Scott Free Productions,NA,English,NA,United States of America,United Kingdom
100287,Head Games (2012),,96,,PG-13,2012-09-21 00:00:00 UTC,224,2012,false,,0,Former football player and wrestler Chris Nowinski's quest to publicize recent findings about the often dire consequences of head concussions sustained by athletes in contact sports — injuries that have previously been considered momentary setbacks and ignored in the name of toughness and dedication to the team.,0,/1yUz9P8bQi3040ZyQZ3HtGFa6bW.jpg,14056,How much are you willing to lose for a game?,6,1,2239400,127505,2015-04-22 18:09:27 UTC,2015-04-23 00:23:47 UTC,N/A,0,7,Gene Atkins,Laura Balcer,Hunt Batjer,Katherine Brearly,Steve James,N/A,NA,0.0,Documentary,NA,Head Games the Film,NA,English,NA,United States of America,NA
100291,Ballplayer: Pelotero (2011),,77,,N/A,2012-07-13 00:00:00 UTC,382,2011,false,/mrvu7jgI3WtAztRxVAWMfaiJSRy.jpg,0,Two top baseball prospects in the Dominican Republic face fierce competition and corruption as they chase their big league dreams.,0,/lcWDlbS9iDBctvE3XjbsOqDZOUA.jpg,44689,The Dominican Republic's Most Valuable Export,5,3,1885335,114562,2015-04-22 18:09:27 UTC,2015-04-23 00:23:47 UTC,N/A,75,7,Jean Carlos Batista,John Leguizamo,Miguel Angel Sano,"Ross Finkel, Trevor Martin, Jonathan Paley",N/A,NA,0.0,Drama,Documentary,Makuhari Media,NA,English,Español,United States of America,Dominican Republic
100302,Upside Down (2012),,104,,PG-13,2012-08-23 00:00:00 UTC,51,2012,false,/q4LkO5LPHGO8FGUzfZfYQYnmAjf.jpg,72000000,"In an alternate universe where twinned worlds have opposite gravities, a young man battles interplanetary prejudice and the laws of physics in his quest to reunite with the long-lost girl of his dreams in this visually stunning romantic adventure that poses the question: what if love was stronger than gravity?",0,/jSPjz6sgbtGXvsKkAdb9Ucv8nUu.jpg,8106475,Two worlds. One future.,6,412,1374992,58244,2015-04-22 18:09:27 UTC,2015-04-23 00:24:15 UTC,6 nominations.,45,6,Jim Sturgess,Kirsten Dunst,Timothy Spall,Blu Mankuma,Juan Solanas,Juan Solanas ,Juan Solanas ,-88.74100694444445,Romance,Drama,Studio 37,NA,English,NA,France,Canada
100324,LUV (2012),,94,,N/A,2012-01-23 00:00:00 UTC,1,2012,false,/cH1xoUED9nTKh4MYAy7YNNQmcCN.jpg,0,"Over the course of one day, a shy 13-year-old forms a bond with his troubled uncle.",0,/sPkDOHSmS3PEJE6etVnhI9Ap5Yp.jpg,134634,Follow your hero. Or become your own man.,4,3,1907707,83890,2015-04-22 18:09:27 UTC,2015-04-23 00:24:15 UTC,1 win & 4 nominations.,52,5,Michael Rainey Jr.,Tracey Heggins,Common,Lonette McKee,Sheldon Candis,Sheldon Candis ,Justin Wilson ,0.0,Drama,NA,Rival Pictures,NA,English,NA,United States of America,NA
100383,Side Effects (2013),,106,,R,2013-02-08 00:00:00 UTC,131,2013,false,/nG2QqzTAmfNsD33ltFIrhErJQh9.jpg,30000000,A woman turns to prescription medication as a way of handling her anxiety concerning her husband's upcoming release from prison.,1,/ttD69Yhh2BV1WVqr27NRbF8ubOW.jpg,32086041,One pill can change your life.,6,702,2053463,109421,2015-04-22 18:09:27 UTC,2015-04-23 00:24:16 UTC,4 nominations.,75,7,Rooney Mara,Carmen Pelaez,Marin Ireland,Channing Tatum,Steven Soderbergh,Scott Z. Burns,NA,6.95347,Drama,Crime,Endgame Entertainment,Di Bonaventura Pictures,English,Français,United States of America,NA
100390,Identity Thief (2013),,111,,R,2013-02-09 00:00:00 UTC,82,2013,false,/q9MgSS0QvapgerVJ2C0Y6F8jOwx.jpg,35000000,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",1,/lOF4rI6SxgRsVLW8odsauqnhB9Z.jpg,173965010,Is this the face of a sucker?,5,1039,2024432,109431,2015-04-22 18:09:27 UTC,2015-04-23 00:24:47 UTC,1 win & 8 nominations.,35,5,Jason Bateman,Melissa McCarthy,Jon Favreau,Amanda Peet,Seth Gordon,Craig Mazin ,Jerry Eeten ,397.0428857142857,Comedy,Crime,Stuber Productions,Aggregate Films,English,NA,United States of America,NA
100487,Beautiful Creatures (2013),,124,,PG-13,2013-02-15 00:00:00 UTC,57,2013,false,/nNLXwveZGi4Dk90Ogw47B4jQVyG.jpg,60000000,"Ethan Wate just wants to get to know Lena Duchannes better, but unbeknownst to him, Lena has strange powers.  As Lena's 16th birthday approaches she might decide her fate, to be good or evil.  A choice which will impact her relationship forever.",0,/77bAKEVH0FMb7J7SDZ3Xr52raEk.jpg,60052138,Dark secrets will come to light.,5,325,1559547,109491,2015-04-22 18:09:28 UTC,2015-04-23 00:24:48 UTC,9 nominations.,52,6,Alden Ehrenreich,Alice Englert,Jeremy Irons,Viola Davis,Richard LaGravenese,Richard LaGravenese ,Kami Garcia ,0.08689666666666666,Fantasy,Romance,Warner Bros. Entertainment,Alcon Entertainment,English,NA,United States of America,NA
100498,"Good Day to Die Hard, A (2013)",,98,,R,2013-02-14 00:00:00 UTC,145,2013,false,/17zArExB7ztm6fjUXZwQWgGMC9f.jpg,92000000,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes.",1,/xO42aJxjWiVnvWaAliq9iWjMpHZ.jpg,304654182,Yippee Ki-Yay Mother Russia,5,2564,1606378,47964,2015-04-22 18:09:28 UTC,2015-04-23 00:25:15 UTC,3 wins & 5 nominations.,28,5,Bruce Willis,Jai Courtney,Sebastian Koch,Mary Elizabeth Winstead,John Moore,Skip Woods,Roderick Thorp ,231.14585,Action,Crime,Twentieth Century Fox Film Corporation,Dune Entertainment,English,Pусский,United States of America,NA
100507,21 and Over (2013),,93,,R,2013-03-01 00:00:00 UTC,51,2013,false,/f7tg3qxLNPSYiqyZypRMRY3yDg2.jpg,13000000,"Brilliant student Jeff Chang has the most important interview of his life tomorrow.  But today is still his birthday, what starts off as a casual celebration with friends evolves into a night of debauchery that risks to derail his life plan.",1,/wNN7MnoQn1nB1Kt8ybehJ1HCxJe.jpg,48065672,Finally.,5,413,1711425,107811,2015-04-22 18:09:28 UTC,2015-04-23 00:25:15 UTC,1 win & 1 nomination.,34,5,Miles Teller,Skylar Astin,Justin Chon,Sarah Wright,"Jon Lucas, Scott Moore",Jon Lucas,Scott Moore,269.73593846153847,Comedy,NA,Mandeville Films,Relativity Media,English,NA,United States of America,NA
100527,Safe Haven (2013),,115,,PG-13,2013-02-14 00:00:00 UTC,59,2013,false,/rxWM3Jnb4sCmmyALeSwK6RlyooP.jpg,28000000,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",0,/q5u3anNtsMoCFi1uwK2UfWHkOFt.jpg,97594140,You know it when you find it,6,295,1702439,112949,2015-04-22 18:09:28 UTC,2015-04-23 00:25:16 UTC,3 wins & 6 nominations.,34,6,Julianne Hough,Irene Ziegler,Jon Kohler,Tim Parati,Lasse Hallström,Dana Stevens ,Gage Lansky ,248.5505,Romance,Drama,Relativity Media,Temple Hill Productions,English,Português,United States of America,NA
100556,"Act of Killing, The (2012)",,115,,NOT RATED,2012-08-31 00:00:00 UTC,16,2012,false,/c3urbU6IPxd8W01zrhEgdEgsafy.jpg,1000000,"In a place where killers are celebrated as heroes, these filmmakers challenge unrepentant death-squad leaders to dramatize their role in genocide. The result is a surreal, cinematic journey, not only into the memories and imaginations of mass murderers, but also into a frighteningly banal regime of corruption and impunity.",0,/f4ufINi643ufxSQck3k1Y2UpkJA.jpg,444575,"A story of killers who win, and the society they build",7,54,2375605,123678,2015-04-22 18:09:28 UTC,2015-04-23 00:25:16 UTC,Nominated for 1 Oscar. Another 53 wins & 28 nominations.,89,8,Anwar Congo,Herman Koto,Syamsul Arifin,Ibrahim Sinik,"Joshua Oppenheimer, Anonymous, Christine Cynn",N/A,NA,-55.5425,Documentary,NA,Spring Films,Final Cut for Real,English,Bahasa indonesia,United Kingdom,Denmark
100579,Universal Soldier: Day of Reckoning (2012),,114,,R,2012-11-30 00:00:00 UTC,14,2012,false,/88h0IfkoTFTQ9P7AwDVpGYXFsrz.jpg,11500000,"In a world without government, the surviving Unisols maintain order and choose the strongest of their ranks to rule, testing them in life-or-death combat.",0,/2vFlwNhV9HgbjfYZaEhRPfNwSuW.jpg,1402307,Under their own command,5,42,1659343,122857,2015-04-22 18:09:29 UTC,2015-04-23 00:25:16 UTC,N/A,58,5,Scott Adkins,Dolph Lundgren,Andrei Arlovski,Jean-Claude Van Damme,John Hyams,John Hyams ,Doug Magnuson ,-87.80602608695652,Action,Thriller,Signature Pictures,Foresight Unlimited,English,NA,United States of America,NA
100714,Before Midnight (2013),,108,,R,2013-06-14 00:00:00 UTC,75,2013,false,/4H5qpejP9WKsdDTQ0nlNzFLCdzH.jpg,3000000,We meet Jesse and Celine nine years on in Greece. Almost two decades have passed since their first meeting on that train bound for Vienna.,1,/oxRXxv6ssuhCr2EdXyBk3TDS8nq.jpg,11176469,"",7,171,2209418,132344,2015-04-22 18:09:29 UTC,2015-04-23 00:25:47 UTC,Nominated for 1 Oscar. Another 21 wins & 42 nominations.,94,8,Ethan Hawke,Julie Delpy,Seamus Davey-Fitzpatrick,Jennifer Prior,Richard Linklater,Richard Linklater,Julie Delpy,272.5489666666667,Romance,Drama,NA,NA,English,Français,United States of America,Greece
100717,"Oranges, The (2011)",,90,,R,2011-09-09 00:00:00 UTC,8,2011,false,/1RBdVycOQkr4ywTS8S4HbrpENtC.jpg,0,A man's (Hugh Laurie) affair with his friend's much-younger daughter (Leighton Meester) throws two neighboring families into turmoil.,0,/9Fid6G5aMB3lRmzZrDXb14Xepap.jpg,198461,It's about to get juicy.,4,31,1313139,89008,2015-04-22 18:09:29 UTC,2015-04-23 00:25:47 UTC,N/A,46,5,Alia Shawkat,Hugh Laurie,Oliver Platt,Allison Janney,Julian Farino,Ian Helfer ,Jay Reiss ,0.0,Comedy,Romance,Likely Story,Olympus Pictures,English,NA,United States of America,NA
100737,Snitch (2013),,112,,PG-13,2013-02-22 00:00:00 UTC,57,2013,false,/rRK0LRpvRI2didoMaBFt1GqxjEy.jpg,35000000,"Construction company owner John Matthews learns that his estranged son, Jason, has been arrested for drug trafficking. Facing an unjust prison sentence for a first time offender courtesy of mandatory minimum sentence laws, Jason has nothing to offer for leniency in good conscience. Desperately, John convinces the DEA and the opportunistic DA Joanne Keeghan to let him go undercover to help make arrests big enough to free his son in return. With the unwitting help of an ex-con employee, John enters the narcotics underworld where every move could be his last in an operation that will demand all his resources, wits and courage to survive.",1,/99wcdBt7QLqQVvYI6j21Z47CtV9.jpg,42930462,How far would you go to save your son?,5,755,882977,134411,2015-04-22 18:09:29 UTC,2015-04-23 00:25:47 UTC,1 nomination.,51,6,Dwayne Johnson,Barry Pepper,Jon Bernthal,Susan Sarandon,Ric Roman Waugh,Justin Haythe,Ric Roman Waugh,22.658462857142858,Drama,Action,Front Street Productions,Participant Media,English,Español,United States of America,United Arab Emirates
